Date_seances,Num_page,Titre,Texte,Thème
08 février 2022,1427.0,OUTILS DE GESTION  DES RISQUES CLIMATIQUES  EN AGRICULTURE Discussion en procédure accélérée d’un projet de loi dans le texte de la commission,Article 7 (Suppression maintenue) Vote sur l’ensemble,PROPOSITION DE LOI RELATIVE À L’AMÉNAGEMENT DU RHÔNE TITRE IER
08 février 2022,1481.0,OUTILS DE GESTION  DES RISQUES CLIMATIQUES  EN AGRICULTURE Suite de la discussion en procédure accélérée et adoption d’un projet de loi dans le texte de la commission modifié,Article 12,PROJET DE LOI PORTANT RÉFORME DES OUTILS DE GESTION DES RISQUES CLIMATIQUES EN AGRICULTURE
08 février 2022,1487.0,OUTILS DE GESTION  DES RISQUES CLIMATIQUES  EN AGRICULTURE Suite de la discussion en procédure accélérée et adoption d’un projet de loi dans le texte de la commission modifié,Après l’article 16  (précédemment examiné),PROJET DE LOI PORTANT RÉFORME DES OUTILS DE GESTION DES RISQUES CLIMATIQUES EN AGRICULTURE
22 février 2022,1947.0,RÉGULATION DU MARCHÉ DE L’ART,Article unique,ADOPTION DÉFINITIVE EN DEUXIÈME LECTURE D’UNE PROPOSITION DE LOI DANS LE TEXTE DE LA COMMISSION
22 février 2022,1966.0,BILAN DE LA POLITIQUE  ÉDUCATIVE FRANÇAISE,Article 9 (Non modifié),PROPOSITION DE LOI VISANT À MODERNISER LA RÉGULATION DU MARCHÉ DE L’ART
24 février 2022,2170.0,OUTILS DE GESTION DES RISQUES CLIMATIQUES EN AGRICULTURE Adoption définitive des conclusions d’une commission mixte paritaire sur un projet de loi,Article 17,PROJET DE LOI D’ORIENTATION RELATIVE À UNE MEILLEURE DIFFUSION DE L’ASSURANCE RÉCOLTE EN AGRICULTURE ET PORTANT RÉFORME DES OUTILS DE GESTION DES RISQUES EN AGRICULTURE
24 février 2022,2183.0,CONTRÔLE PARENTAL SUR INTERNET Adoption définitive des conclusions d’une commission mixte paritaire sur une proposition de loi,Article 3 bis,PROPOSITION DE LOI VISANT À RENFORCER LE CONTRÔLE PARENTAL SUR LES MOYENS D’ACCÈS À INTERNET
12 juillet 2022,2319.0,DIFFUSION DE CONTENUS À CARACTÈRE TERRORISTE EN LIGNE Adoption en procédure accélérée d’une proposition de loi dans le texte de la commission modifié,,
26 juillet 2022,2521.0,MISES AU POINT AU SUJET DE VOTES,,ADOPTION DES CONCLUSIONS D’UNE COMMISSION MIXTE PARITAIRE SUR UNE PROPOSITION DE LOI
26 juillet 2022,2525.0,DIFFUSION DE CONTENUS  À CARACTÈRE TERRORISTE EN LIGNE,Article unique,PROPOSITION DE LOI PORTANT DIVERSES DISPOSITIONS D’ADAPTATION AU DROIT DE L’UNION EUROPÉENNE EN MATIÈRE DE PRÉVENTION DE LA DIFFUSION DE CONTENUS À CARACTÈRE TERRORISTE EN LIGNE
26 juillet 2022,2526.0,DIFFUSION DE CONTENUS  À CARACTÈRE TERRORISTE EN LIGNE,Article unique,PROPOSITION DE LOI PORTANT DIVERSES DISPOSITIONS D’ADAPTATION AU DROIT DE L’UNION EUROPÉENNE EN MATIÈRE DE PRÉVENTION DE LA DIFFUSION DE CONTENUS À CARACTÈRE TERRORISTE EN LIGNE
29 juillet 2022,2725.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Après l’article 6,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE ET ADOPTION D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
29 juillet 2022,2726.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Après l’article 6,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE ET ADOPTION D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
29 juillet 2022,2735.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Article 7,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE ET ADOPTION D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
29 juillet 2022,2736.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Article 7,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE ET ADOPTION D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
29 juillet 2022,2740.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Article 7 bis (nouveau),SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE ET ADOPTION D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
29 juillet 2022,2753.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Après l’article 9,SUITE DE LA DISCUSSION EN PROCÉDURE ACCÉLÉRÉE ET ADOPTION D’UN PROJET DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
02 août 2022,3044.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Après l’article 2  (suite),SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
02 août 2022,3045.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Après l’article 2  (suite),SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
02 août 2022,3059.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Article 3  (Supprimé) Après l’article 3,SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
02 août 2022,3084.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Après l’article 4 bis,SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
03 août 2022,3362.0,MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT,Article 23 (Supprimé) Article 24,PROJET DE LOI PORTANT MESURES D’URGENCE POUR LA PROTECTION DU POUVOIR D’ACHAT TITRE IER
05 octobre 2022,3534.0,RÉGIME DE RÉÉLECTION  DES JUGES CONSULAIRES  DANS LES TRIBUNAUX DE COMMERCE Adoption en procédure accélérée d’une proposition de loi  dans le texte de la commission,,
05 octobre 2022,3546.0,CINQ PLANS POUR RECONSTRUIRE  LA SOUVERAINETÉ ÉCONOMIQUE Débat sur les conclusions d’un rapport d’information  de la commission des affaires économiques,Articles 1er et 2 (supprimés) Article 3,PROPOSITION DE LOI VISANT À ACTUALISER LE RÉGIME DE RÉÉLECTION DES JUGES CONSULAIRES DANS LES TRIBUNAUX DE COMMERCE
12 octobre 2022,3819.0,POLITIQUE ÉNERGÉTIQUE DE LA FRANCE Déclaration du Gouvernement suivie d’un débat,Article 6,
12 octobre 2022,3829.0,POLITIQUE ÉNERGÉTIQUE DE LA FRANCE Déclaration du Gouvernement suivie d’un débat,Article 6,
20 octobre 2022,4114.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article 3,ADOPTION D’UNE PROPOSITION DE LOI DANS LE TEXTE DE LA COMMISSION MODIFIÉ
20 octobre 2022,4124.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Avant l’article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4127.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4128.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4130.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4132.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4134.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4135.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4136.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4137.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4138.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4139.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4140.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4141.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4142.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4143.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4144.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4145.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4146.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4147.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4148.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
20 octobre 2022,4149.0,DÉVELOPPEMENT DE L’AGRIVOLTAÏSME,Article unique,PROPOSITION DE LOI EN FAVEUR DU DÉVELOPPEMENT DE L’AGRIVOLTAÏSME
15 novembre 2022,5460.0,SITUATION ET PERSPECTIVES  DES COLLECTIVITÉS TERRITORIALES,,SUITE DE LA DISCUSSION ET ADOPTION D’UN PROJET DE LOI MODIFIÉ
16 novembre 2022,5533.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,,ADOPTION D’UN PROJET DE LOI MODIFIÉ
16 novembre 2022,5543.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Après l’article 1er B,PROJET DE LOI DE FINANCES RECTIFICATIVE POUR
16 novembre 2022,5572.0,LOI DE FINANCES RECTIFICATIVE POUR 2022,Article 4,PROJET DE LOI DE FINANCES RECTIFICATIVE POUR
22 novembre 2022,6369.0,LOI DE FINANCES POUR 2023,Après l’article 9 ter,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
22 novembre 2022,6374.0,LOI DE FINANCES POUR 2023,Après l’article 9 ter,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
23 novembre 2022,6498.0,LOI DE FINANCES POUR 2023,Article 12,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
24 novembre 2022,6715.0,LOI DE FINANCES POUR 2023,Article 51  (nouveau),SUITE DE LA DISCUSSION D’UN PROJET DE LOI
29 novembre 2022,7205.0,LOI DE FINANCES POUR 2023,Après l’article 46 bis,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
30 novembre 2022,7349.0,LOI DE FINANCES POUR 2023,Après l’article 46,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
30 novembre 2022,7398.0,LOI DE FINANCES POUR 2023,Après l’article 46,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
30 novembre 2022,7406.0,LOI DE FINANCES POUR 2023,Après l’article 46,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
30 novembre 2022,7408.0,LOI DE FINANCES POUR 2023,Après l’article 41 C,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
03 novembre 2022,4508.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Article 1er A  (nouveau) (suite),PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
03 novembre 2022,4509.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Article 1er A  (nouveau) (suite),PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
03 novembre 2022,4510.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Article 1er A  (nouveau) (suite),PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
03 novembre 2022,4525.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Article 3  (priorité),PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
03 novembre 2022,4563.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Article 1er bis  (nouveau),PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
03 novembre 2022,4570.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Article 1er quinquies  (nouveau),PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
03 novembre 2022,4576.0,PRODUCTION D’ÉNERGIES RENOUVELABLES,Après l’article 3,PROJET DE LOI RELATIF À L’ACCÉLÉRATION DE LA PRODUCTION D’ÉNERGIES RENOUVELABLES TITRE IER
06 décembre 2022,8082.0,LIMITATION DE L’ENGRILLAGEMENT  DES ESPACES NATURELS ET PROTECTION  DE LA PROPRIÉTÉ PRIVÉE,Article 5,PROPOSITION DE LOI VISANT À LIMITER L’ENGRILLAGEMENT DES ESPACES NATURELS ET À PROTÉGER LA PROPRIÉTÉ PRIVÉE
13 décembre 2022,8293.0,QUESTIONS ORALES,,TRANSFORMATION EN PROJET DE LOI DE LA PROPOSITION DE LOI CONSTITUTIONNELLE VISANT À PROTÉGER ET À GARANTIR LE DROIT FONDAMENTAL À L’INTERRUPTION VOLONTAIRE DE GROSSESSE
